actor,return
Lucas Till,2.578433300749331
Adewale Akinnuoye-Agbaje,2.5780221983544727
Christoph Waltz,2.5777764163811545
Dane Cook,2.5772856738429755
Parker Posey,2.5772257607588838
Steven Bauer,2.5762720758333333
Joe D'Angerio,2.5760252057142856
Kaley Cuoco,2.574306361006683
Dave Chappelle,2.5727220314423076
Sinead Matthews,2.572623529047619
Ivana Miličević,2.572468782957538
Saïd Taghmaoui,2.570803745227752
Cliff Robertson,2.5697579243559105
Kip Pardue,2.5696401315602837
Richard Briers,2.56959297
Robert Swan,2.5694456067102394
AnnaSophia Robb,2.5688722882800175
Billy Slaughter,2.5684187870569293
Richard Durden,2.5683320713473115
Pierce Gagnon,2.5682210714443876
Steve Zahn,2.567497819447604
Emily Deschanel,2.567416720521315
Dan Futterman,2.567008974595006
Jeffrey Dean Morgan,2.565673878117632
Guillermo Díaz,2.5640834055555555
Guy Torry,2.564046420064935
Tobey Maguire,2.5640048050433957
Blake Lively,2.5639983250646385
Isaiah Washington,2.5634531373214284
Austin Stowell,2.5634453081663877
Stacey Travis,2.5596785363073753
Clifton Powell,2.5592479666666668
Jeff Garlin,2.5581454052462123
Brittany Murphy,2.556387686472
Garret Sato,2.5552471308095237
Gemma Chan,2.5551773185185183
Kate McGregor-Stewart,2.5541964578431373
Carly Schroeder,2.5533663235294117
Jessica Hecht,2.5532474916247296
Michael Landes,2.5527854451048952
Stoney Westmoreland,2.5526001353785106
Brandon Henschel,2.5508100149618564
Conrad Goode,2.5499329676679503
Antoni Corone,2.5486619635467562
Fred Ward,2.548384416448622
Matthew Macfadyen,2.5479066265079364
Taylor Negron,2.5478356884018836
Marek Vašut,2.5471582147935785
Dan Fogler,2.5471332656491956
Arthur Hill,2.5464920752580755
Amanda Peet,2.546433125069098
Douglas Henshall,2.5457741333333335
Ron Eldard,2.5452359516055614
Roger Aaron Brown,2.5450372379464286
Kristofer Hivju,2.544817235750916
Demián Bichir,2.5440289653281316
Linda Hart,2.544008866046832
Torsten Voges,2.542307260710784
Victor Wong,2.541628714846367
John Savage,2.5413168521529967
Brad Leland,2.541024676161616
David Morse,2.5401086326950177
Sandahl Bergman,2.539642
Matt Schulze,2.5396022765044557
Jack O'Connell,2.539574117496118
Cynthia Nixon,2.539346307826087
Santiago Segura,2.538876016394632
Han Soto,2.5388705723691256
Michelle Krusiec,2.536867999483083
Nicky Katt,2.535553010981118
Liam Cunningham,2.5354024565844515
Garcelle Beauvais,2.5338552729683346
Jon Seda,2.5326267199478485
Salma Hayek,2.5321405574573843
Peter Jason,2.5318592191554354
Daniel Craig,2.5310619705003212
Janet Jackson,2.5289940529761905
Wayne Newton,2.5280225307379203
Jérémie Renier,2.527502553864496
Marion Cotillard,2.5272891812822333
Jeanne Moreau,2.5271450769230768
John Enos III,2.5251780007509304
Andrew Dice Clay,2.5234579042328042
Corey Stoll,2.523321200927786
John Benjamin Hickey,2.5228222392702833
Vanessa Ferlito,2.520957947142857
Ajay Naidu,2.519019163339249
Sophia Myles,2.518675704164506
Philippe Hartmann,2.517652527148151
Jason Flemyng,2.5175085553650347
Bruce French,2.5173333771929824
Richard Belzer,2.517285184978343
Martin Wuttke,2.516996267647059
Angelina Jolie,2.516397230109775
George Wallace,2.5159674435054025
Phyllida Law,2.5140459985185184
Matt Smith,2.5138266039170505
Christopher Guest,2.5137792713963965
Bruce Dern,2.5129152231650074
Columbus Short,2.5126736635859612
Elyas M’Barek,2.512268246905637
Derek Mears,2.5119076294799254
Amber Heard,2.5115643552615956
Roger Bart,2.5104123676255465
Hermione Corfield,2.5103191253921566
Alex Van,2.5094970920531674
Jamie Sives,2.509084990116959
Kyle Gass,2.508998244184982
Eileen Ryan,2.5087501422924903
Mason Adams,2.507167238095238
Michael Kopsa,2.5068550271863796
MacIntyre Dixon,2.506449746875
Joan Cusack,2.5062895512721672
Tom Hardy,2.504778118403828
Juno Temple,2.503715561942805
Michelle Johnson,2.5029500303030305
Stephen Colbert,2.502495870073775
Nicole Calfan,2.5023974866335976
Faran Tahir,2.501705560778468
Candus Churchill,2.500872676041667
Tom Welling,2.5002828894444447
David Sparrow,2.500186556017316
DMX,2.5000749
Raghuvir Yadav,2.5
Christopher Meloni,2.499873740273779
Krista Allen,2.4996703588194444
Laurence Mason,2.4996197240996887
Ruben Santiago-Hudson,2.498832881392129
Dan Bittner,2.49875048141252
Jaime Pressly,2.4985719747432737
Iggy Pop,2.497480783510511
Don Johnson,2.4968907025032676
David Hyde Pierce,2.496472440649351
Malick Bowens,2.4963507618911236
Taylor Momsen,2.495150934736842
Paul Rodríguez,2.4949830392931083
Vinnie Jones,2.4942998928571427
André Hennicke,2.4942363792472637
Clay Chamberlin,2.492702955783561
Craig Hall,2.4903385450692124
Rance Howard,2.489584711340564
Nicholas Hoult,2.4892051555128236
Tony Curran,2.488706471933112
Rip Torn,2.4886040448659763
Gina Torres,2.4883910765268062
Patrick Fugit,2.4875507149385245
Eddie Griffin,2.4873390972594778
Mako,2.4871506374864065
Bob Clendenin,2.486828639665269
Langley Kirkwood,2.4866188618939393
Kelly Hu,2.485462331559808
Richard Zeman,2.483795288150167
Joel Kinnaman,2.4835053871436354
Nicholas Woodeson,2.4829854614615385
David Paymer,2.481953287681642
Cylk Cozart,2.481757001616162
David Costabile,2.4816523164224664
Ed Gale,2.4814152775034266
Beau Billingslea,2.4791860830986385
Nicholas Worth,2.479044565
Michelle Monaghan,2.478621820604215
Kevin Chapman,2.478620448372267
Christopher Lambert,2.477876571722352
Edward Hardwicke,2.4777927858333335
John Cena,2.477773649920635
Busta Rhymes,2.4765307521044306
Mildred Natwick,2.47648
Sam Jaeger,2.4748773253495027
Marshall Manesh,2.4710775091787442
Joe Chrest,2.46979515350751
Alex Ferris,2.469494136892552
Ben Mendelsohn,2.468786847254845
James Rawlings,2.4687430798373207
Chi McBride,2.4678610348433048
Zooey Deschanel,2.467524119641303
Maury Sterling,2.467376613647823
Jimmy Bennett,2.467205783264869
Kate Burton,2.4661025698284313
Ken Howard,2.4660275884632035
James Coburn,2.4660101335762823
Bryan Probets,2.465725307085346
Patton Oswalt,2.464061099747526
Katherine Waterston,2.4630606960939287
Theo James,2.4629620715049656
Robert Carradine,2.461093179311391
Alain Chabat,2.45931215301457
Anna Gunn,2.458721798148148
Jessica Biel,2.4587140071669986
Clive Russell,2.457472774500515
John C. Reilly,2.4560906920768737
Henry O,2.456048993853755
Eddie Marsan,2.4557415994785603
Ronan Vibert,2.455168802944458
Max Perlich,2.454672674029413
Bo Derek,2.4529756666666667
Maureen Brennan,2.4524592190046737
Jillian Bell,2.452380289480233
Ben Kingsley,2.45224351504098
Natasha Richardson,2.452171859628544
Julianna Margulies,2.451867401552217
Kevin Sussman,2.4516270033293113
Elyes Gabel,2.450438322222222
Connie Ray,2.4502591536140352
Diane Kruger,2.449851605100455
John Witherspoon,2.449520331324405
Richard T. Jones,2.4488002901330383
Edward James Olmos,2.448389885914124
Ian Roberts,2.446583326457026
Ben Foster,2.446165668588941
Chance Kelly,2.4442814693660995
Josh Brolin,2.4427018503837394
Sharon Stone,2.442437553245479
David Bowe,2.442152735238095
Jeremy Piven,2.4404179754039323
Robert Larriviere,2.4385374208091846
Jonny Coyne,2.4382229577103534
Frank Adonis,2.437545768118222
Fran Kranz,2.436757234408602
Tim Post,2.436711909090909
Nina Arianda,2.436592212569078
Colin Quinn,2.4356244394507804
Heather Doerksen,2.434174868888889
Christian Slater,2.4339407450664834
Steven Seagal,2.4336003920818574
Tom Sizemore,2.43135274437417
Robert Forster,2.4302014188644687
Peter Berg,2.429852835517509
James Sikking,2.4289994447916667
Shalom Harlow,2.4276796115686277
Louis Lombardi,2.425763845480851
Jennifer Schwalbach Smith,2.4248156669642857
Nicole Ari Parker,2.4247326173687935
Eli Wallach,2.423991694546374
Til Schweiger,2.4231081133036305
L.Q. Jones,2.421345883363221
Omar Epps,2.421296692009804
Denis Arndt,2.420537047481374
Chris Bauer,2.4196346568323586
Walton Goggins,2.4193411559778597
Kyle MacLachlan,2.4185642515313646
Dominique McElligott,2.417456307017544
Edrick Browne,2.4161552
Marceline Hugot,2.4128899340345953
Gian Franco Tordi,2.4117891639147286
Joe Morton,2.4115921454246516
Sullivan Stapleton,2.411128968939394
Charles Robinson,2.4108513501984126
Debi Mazar,2.410663811062426
Dania Ramirez,2.4101324155238095
Nicky Whelan,2.409465234722222
Ben Daniels,2.409063653717949
Bruce Altman,2.409012167579447
Corbin Bernsen,2.408468762924901
Margo Martindale,2.4080125687695486
William Sanderson,2.4077109311332228
Nelsan Ellis,2.4070073342857143
Spencer Wilding,2.4068493576042513
Denzel Washington,2.405929647477227
Jill Jane Clements,2.4051891619869785
Monique Ganderton,2.404045534148299
Paz de la Huerta,2.403731526727273
David Clennon,2.402995589736961
Keone Young,2.4022020844444443
Will Yun Lee,2.401489961700865
Frances Sternhagen,2.4006686719156654
Sam Riley,2.399453672619048
Brett Baker,2.398805526548332
Jean-Marc Barr,2.3977870734374997
Kevin Sorbo,2.396636716993464
Jack Kehler,2.3961467675392876
Amy Seimetz,2.395672608247423
Annabelle Gurwitch,2.3947776689473685
Tangie Ambrose,2.3947054030701755
Wesley Snipes,2.393629021975444
Robert Joy,2.392877513392857
Oona Chaplin,2.3918927145588236
Patrika Darbo,2.391888881481482
Jamie Farr,2.3918216305555555
Matt Craven,2.3915859844012055
Jon Polito,2.3909835748980193
Robert Beltran,2.3909455344696973
Camilla Belle,2.3909413149848597
Pablo Schreiber,2.3883184241666666
Tzi Ma,2.388001080258011
Andre Braugher,2.3872035608707876
Viola Davis,2.3868699894733982
Celia Weston,2.3866317866299838
Lenny Venito,2.386447707132682
Sammi Rotibi,2.3861294187619047
Jimmy Lee Jr.,2.3860322288359788
Timothy Olyphant,2.3853968746724763
Cliff Curtis,2.3845547981505133
Ritchie Coster,2.384287812335505
Brion James,2.381954576414943
Art Metrano,2.381486340909091
Ayelet Zurer,2.3810647097619047
Julie Ferrier,2.3796196127454214
Joshua Malina,2.3794501792114695
John Alexander,2.3792446297496226
Shahid Kapoor,2.3792207292664957
Amaury Nolasco,2.377387214405806
Lisa Marie,2.376996601904762
Ashley Judd,2.3737315254834845
Dan Hedaya,2.3734971217991707
Kotono Mitsuishi,2.373175942857143
Claire Danes,2.3723683343268736
Catherine Zeta-Jones,2.371417563758497
Gene Evans,2.3713116134123973
Fred Savage,2.370978268353175
Djimon Hounsou,2.370945775869986
Chris Pine,2.3706481924497647
Adam Scott,2.3700628689007517
Johnny Whitworth,2.369956959882155
Kimberly Scott,2.3689345315467074
Brad Renfro,2.3687152075989784
John Fiedler,2.3684338095555555
Leonardo Nam,2.3670006205283225
Matt King,2.3669922835016837
Colin Farrell,2.36691249875718
Raoul Max Trujillo,2.3663989842979767
Carice van Houten,2.3634426281994045
Xzibit,2.36142561310738
Doris Roberts,2.3605810567901235
James Colby,2.3599755788359786
Paul Bartel,2.3599527366666666
James Avery,2.3585372151785715
June Diane Raphael,2.3566835890052658
Nicole Kidman,2.3563404225833824
Horatio Sanz,2.354021143730159
Andy Lau,2.349163464014147
Tracy Morgan,2.3474640051149773
Jack Lowden,2.3472576601587303
Sean McGinley,2.347208493284493
Zachary Quinto,2.347091219705048
Elizabeth Debicki,2.346202225039091
Melanie Lynskey,2.3459430750547083
Drake Bell,2.345440632619048
Dave Goelz,2.345363774814815
Seymour Cassel,2.3443035017756046
William Kania,2.342144606142857
Juliette Lewis,2.341368424043038
Kate del Castillo,2.340970927474747
Garry Marshall,2.3405232203333335
Matthew Perry,2.33979205400842
Sam Wanamaker,2.3390420269599197
Rhys Ifans,2.3390380259857846
John Lone,2.338568792020934
Darrell Foster,2.338489742769231
Madonna,2.336976034723192
Jason Antoon,2.3365881343487396
Angus Wright,2.334904076080586
J.E. Freeman,2.33409501197995
Jude Ciccolella,2.333503323919414
S. Epatha Merkerson,2.333373830886752
Xavier Atkins,2.3329411764705883
Bill Maher,2.3314698020238094
Lance Reddick,2.3311805955445792
Anna Popplewell,2.3307959687821764
Peter Gerety,2.3293276954364677
Gregg Henry,2.3290864665373485
Marco Khan,2.3289470600373483
Golshifteh Farahani,2.3286029383022773
Zinedine Soualem,2.3282414389097745
Sasha Roiz,2.3268805858107227
Teruyuki Kagawa,2.3265759954545455
Max Casella,2.3259249787980147
Mark Webber,2.324932106570513
Eric Christian Olsen,2.3240056359022554
Spike Lee,2.3225868721318683
Ben Chaplin,2.3219859771714964
Alun Armstrong,2.321882589716193
Rick Gonzalez,2.321355662935418
James Marsden,2.320119550864128
Joseph Leo Bwarie,2.3198199817692307
Peter Firth,2.3194832568654222
Luca Calvani,2.317895006143791
Suzanne Shepherd,2.317799138333333
Kyle Bornheimer,2.3176770697835503
Haviland Morris,2.3149922958653844
Don Dowe,2.313551548336039
John Finn,2.313432739766583
Edouard Montoute,2.3131397806239735
Rutanya Alda,2.3126024554097517
Oliver Platt,2.3118879630628077
Hugh Ross,2.3116221442857143
Mia Stallard,2.309996351190476
Jake Lacy,2.3091910247809166
Terry O'Quinn,2.3091517963702963
Thomas Jefferson Byrd,2.3089470230555555
Lee Byung-hun,2.308897916971523
Robert Stanton,2.307214189563492
Kevin Durand,2.3070918395591495
Steve Railsback,2.3069605222222225
Hannah Ware,2.3056081518925517
Barry Pepper,2.3047398340256504
Kate Beckinsale,2.3047079318076444
Chadwick Boseman,2.304565247678571
Darren Boyd,2.30446435
James Garner,2.3036723677563637
John McEnroe,2.3017991791673698
Sarah Hyland,2.301635522470238
Cochin Haneefa,2.3015970515970516
Eva Green,2.3013036415281016
Mark Rylance,2.2999232813333337
Nick Stahl,2.299388173397436
Tim Blake Nelson,2.298643018742773
Christine Lahti,2.2979177351190474
Jason Davis,2.297496464041824
Olga Kurylenko,2.2965597966666667
Robert Lesser,2.2955213732600734
Tenoch Huerta,2.295349580408163
Lou Diamond Phillips,2.2951811466633636
Keith Loneker,2.2941195130459766
John Cenatiempo,2.293657706430047
Kanye West,2.2932649163978494
Garrett M. Brown,2.292337781521067
Breckin Meyer,2.2922371057115534
Ming-Na Wen,2.2919688149911988
John Farley,2.2914147906387323
Katharine Isabelle,2.291032276588629
Gedde Watanabe,2.290220891805047
James Urbaniak,2.2900741055555556
Perla Haney-Jardine,2.2900471587375417
Holt McCallany,2.2893837431689343
William Hurt,2.2886790882720414
Michael Cavanaugh,2.2882242246657754
Aaron Lustig,2.287715669047619
Jacob Smith,2.28685925
Stacy Keach,2.2868456279910405
Peter Elliott,2.286507851495726
Philippe Bergeron,2.2845824461370574
Bokeem Woodbine,2.2836614597845597
Takeshi Kitano,2.283267879040404
Rachel Ticotin,2.2832456589171386
Michael Beasley,2.2832117476390708
Carmen Argenziano,2.283015837398737
Aadukalam Naren,2.282608695652174
Keenan Wynn,2.2820433749999998
Mary Beth Hurt,2.2817149869308073
Alicia Vikander,2.2816754009774436
Rhys Coiro,2.2790730772222223
Karan Soni,2.278889656908525
Manivannan,2.278153153153153
Raghuvaran,2.278153153153153
Max Baker,2.277315133620903
Milo Ventimiglia,2.27596159654195
Adrian Holmes,2.275763761904762
Jason Butler Harner,2.274859036103896
Margaret Travolta,2.2735045800112883
Julian McMahon,2.2732086970602503
Georgina Chapman,2.27277065810101
Bobcat Goldthwait,2.2722238083240844
Robert Easton,2.2720962597222223
Fred Armisen,2.2718560101325758
Jenny Wright,2.2705195800653595
Ron Causey ,2.270336135769231
Bill Martin Williams,2.2694195736263736
Chao Li Chi,2.2690979239285713
Ty Burrell,2.2686110256132253
Paul Eiding,2.266732819142857
Ron Perlman,2.2658212061414944
Shiri Appleby,2.2651029366013073
Abraham Benrubi,2.2648849653208556
Maggie Q,2.2644076917772495
Una Damon,2.264182223410605
Dennis Haysbert,2.2629937824538597
Susan Danford,2.261426794444444
Sharon Wilkins,2.258590979715544
Crystal Lowe,2.2581252871040314
Inder Kumar,2.2574409201161614
Jane Curtin,2.25660279533201
Lewis Arquette,2.255356919848485
J.C. Quinn,2.2553319007936508
Lolita Davidovich,2.2542974745751634
Martin Short,2.2541919152107055
Steve Martin,2.2540812319836805
Frank Collison,2.253341343453434
Robert Miano,2.252901210819328
Heather Kafka,2.2514116
Danny Hoch,2.2513076634615383
Elizabeth Berkley,2.2505136061124063
Sarah Shahi,2.2477670388888886
Mike Pniewski,2.246868227930283
Danny Woodburn,2.2455992761083547
Jacqueline Obradors,2.2450697397584034
Kevin McDonald,2.2438325508333334
Lennox Brown,2.24324005962963
Rachel Weisz,2.2432164910269314
Arye Gross,2.2430340862745095
Michael Shannon,2.242134301759268
Gugu Mbatha-Raw,2.240872370979729
Toby Kebbell,2.2397220962027538
Neil Maskell,2.239557145285714
Shidou Nakamura,2.2395073762850513
Lily Cole,2.239014038235294
Mélanie Laurent,2.237877697029643
David O'Hara,2.2374109546662733
Carl Ciarfalio,2.237407896617228
Tom Woodruff Jr.,2.2365750703111473
Serge Houde,2.235852771610644
Donal Logue,2.23519722696768
Jamie Chung,2.2345742725311295
Nicholas Turturro,2.233380689087204
Keith Coogan,2.2325245393162394
Danneel Ackles,2.232258619254386
O-Lan Jones,2.2313327141731443
Terry Chen,2.231295083355997
Kit Harington,2.2310664263192796
Johnny Messner,2.2309456906655845
Lela Rochon,2.2290549387272725
Zach Grenier,2.229003691551876
Lauren Bacall,2.2284688738095237
Tim Pigott-Smith,2.2272253315353736
Ted Manson,2.2262138866666668
Kim Coates,2.2260645334119675
Ben Bray,2.2255356604545455
Richard Cetrone,2.2248585569459163
Natassia Malthe,2.224191690712669
Delroy Lindo,2.22377491060367
James Biberi,2.2237398085714286
Mimi Rogers,2.223416415374499
Peter O'Toole,2.2232426824182197
Tony Hale,2.221842887866521
Jean-Pierre Cassel,2.220213894949444
Glynn Turman,2.2190139059965035
Kodi Smit-McPhee,2.218523228860707
David St. James,2.2181645043650793
Michael Lerner,2.218092490874475
Lisa Roberts Gillan,2.2168116574890058
Barry Shabaka Henley,2.2148827247129494
Tyra Banks,2.2148618905936455
Roger Ashton-Griffiths,2.2140121589947555
Aaron Eckhart,2.213295609847229
Vlad Ivanov,2.2132375510204083
Luis Da Silva Jr.,2.212577411904762
Billy Crudup,2.2121838226044965
Christina Hendricks,2.2118315341767882
Isabel Lucas,2.211734930671551
Paul Ritter,2.2113102338911412
Diane Lane,2.2089877040821757
Clive Owen,2.2080156490967178
John Aylward,2.207363068095238
Sonny Carl Davis,2.2051585703795724
Sharon Landry,2.2045482962885155
Lee Wilkof,2.2042169600529102
Jason Ritter,2.2028552538930555
Harry O'Reilly,2.202686069998458
Domenick Lombardozzi,2.2023149536743944
Gabourey Sidibe,2.201775132619048
Ellen Barkin,2.2014682966114156
Rebecca Romijn,2.1997870973809523
Ray Stevenson,2.1990812786959526
Caroline Dhavernas,2.1989752865497074
Gary Carlos Cervantes,2.1987228869374413
Stephen Spinella,2.1977537025641025
Craig Walker,2.196282541025641
Ali Suliman,2.1962188464285712
Christian Stolte,2.195916350372824
Oleg Taktarov,2.195478614359626
Zhang Hanyu,2.1936161833333334
Katherine LaNasa,2.193225651923077
Lobo Sebastian,2.1931284900987222
John Billingsley,2.19037974860401
Anton Yelchin,2.1899177918657564
Rumer Willis,2.1898347698076925
Del Close,2.1896852466666665
John Mahoney,2.188052472218178
Troy Garity,2.187479009623016
Colm Meaney,2.1872695777543
Ray Winstone,2.1858721993365022
Kevin McKidd,2.1856501530442873
Pruitt Taylor Vince,2.181992802468048
Marcello Thedford,2.179378005326258
Eliza Dushku,2.179102560348516
James Gammon,2.178579991068852
Stephen McHattie,2.1771864003698616
Hayley Marie Norman,2.176939190952381
Stanley DeSantis,2.1759571225705328
Eriq Ebouaney,2.175476534047619
Mary Ann Schmidt,2.1721825464285716
Jean Reno,2.1698520483783406
David L. Lander,2.169770703885512
Ryan Robbins,2.1688447612840136
Will Forte,2.168552484725862
Antje Traue,2.16844329243047
Desmond Harrington,2.167985617326984
Mark Houghton,2.166872204518021
Steve Whitmire,2.1655876722222223
Virginia Madsen,2.164758065892441
Gabrielle Anwar,2.164607940860215
Nigel Terry,2.164583431839827
Jeff Kober,2.164353957149123
Stacy Edwards,2.1639228647997495
William Sterchi,2.1630924722222225
Patrick Kilpatrick,2.1622416904711734
Aaron Paul,2.16083947237013
William B. Davis,2.159709402020202
Ricky Gervais,2.159319177794027
Judy Davis,2.15925937487747
Jeremy Northam,2.158494255857784
Hayden Panettiere,2.158180898504902
Rob Paulsen,2.157835387995219
Zeljko Ivanek,2.1567290495316844
Luke Bracey,2.156682082264957
Joseph Cross,2.156233865903541
Michael Gaston,2.1551816303012066
Jesse Plemons,2.154714507556649
Jude Law,2.1521437022634955
Brian Posehn,2.1514086147606575
Clancy Brown,2.150923191916581
Jay O. Sanders,2.1503784376317463
Aunjanue Ellis,2.1479500957904785
Giannina Facio,2.1471240996192082
Clifton Collins Jr,2.146036131383622
Robert Mammone,2.1453825275595237
Andrew Wilson,2.1452860128968254
Ben Gazzara,2.1447855208333335
Sarah Gadon,2.144537532873744
Chazz Palminteri,2.1443492324597964
Charlize Theron,2.144088992222189
Fanny Ardant,2.1430856828178695
Joanna Cassidy,2.1424711186772485
Matthew G. Taylor,2.140154941868687
Nazanin Boniadi,2.1401239884069265
John Krasinski,2.1396796422065663
Nonso Anozie,2.1392450648967527
Matt O'Leary,2.1390427609922367
Jay Brazeau,2.138716556935818
Tyler Labine,2.138310140493205
Jordan Peele,2.137945454160401
Alice Eve,2.1378186431612662
Cory Monteith,2.136844966111111
Lauren Graham,2.136493991078344
Luis Tosar,2.136032560505465
Essie Davis,2.1351601014989443
Scott Caan,2.135102377053808
Irma P. Hall,2.1342337453846154
Chris Marquette,2.1324747639279282
Max Thieriot,2.1288226081109456
Linus Roache,2.128706024047619
Katt Williams,2.1282943666666667
John Malkovich,2.1274711249419602
Rihanna,2.1271467188658177
David Vadim,2.126220121581779
Griff Furst,2.1249009318756302
Joe Pingue,2.124590706167735
Cherie Lunghi,2.1235543860235
Karen Young,2.122926039945652
John Magaro,2.1225929074228316
Andrew Stehlin,2.122500899848485
Daniel Bacon,2.1224148282804234
June Squibb,2.1217763115099446
Lynn Collins,2.1204104269237134
Henry Cavill,2.1203686504840413
Olly Alexander,2.1194886071428574
Hunter Burke,2.117117407098566
Billy Campbell,2.1166828697994986
Tracey Ullman,2.1152481996666666
Willie Nelson,2.114329072857143
Bruce Ramsay,2.113886640382376
Eddie Rouse,2.1129592334427607
Connie Nielsen,2.1126906857833525
Aidan Quinn,2.1123988247906187
Zakes Mokae,2.1118856703759397
Isabella Rossellini,2.111302022414379
Danny Webb,2.110920098941799
Eddie Izzard,2.1109016710014856
Katheryn Winnick,2.11054854
Taylor Kitsch,2.1091545631097266
Hume Cronyn,2.1078733313356106
Gerrit Graham,2.1077308317307692
Sergey Garmash,2.107610122198806
Dane Rhodes,2.1075824081740198
Peter Friedman,2.1068896022096113
Christopher Evan Welch,2.106501555491453
Gregory Itzin,2.1060235799439604
David Duchovny,2.1053675059659094
Vinessa Shaw,2.1042591466283715
January Jones,2.1028090591323303
Izabella Miko,2.1026581484444447
Wings Hauser,2.1022596925925927
Leonor Varela,2.102146216931217
Simon Yam,2.101949336128955
Nora Dunn,2.1009348064229583
Connie Britton,2.1003730615800866
Joe Jonas,2.1001766799999997
Dan Payne,2.09913648853121
Joanna Pacula,2.0946817111111113
Susan Traylor,2.0940863333333333
John Judd,2.0934224586969696
Emile Hirsch,2.093223434375
Ice-T,2.093037417642315
Jason Beghe,2.0925104398484846
Noah Emmerich,2.0921579503020995
Tim Williams,2.0909526708333335
Daisy Tahan,2.0906559275
Marsha Mason,2.0898044049237217
Lily Tomlin,2.088943457593328
Amanda Detmer,2.0866098812282243
Gene Simmons,2.08632737458623
Iddo Goldberg,2.0860095084375
Mario Machado,2.0854026409430566
Ethan Embry,2.085343127063028
Jim Belushi,2.084520922741711
Jason Schwartzman,2.0844075236951083
Freddie Jones,2.08407450808642
Geoff Pierson,2.083032285097403
Elaine Caulfield,2.081692449438202
Eduardo Noriega,2.0795547154040404
Theresa Merritt,2.0791706901785716
Rachael Taylor,2.078761841904762
Isaach De Bankolé,2.07824061063369
Maggie Gyllenhaal,2.0781443756707834
Amber Valletta,2.0780565359722223
Chris Parnell,2.0777899794015897
Kevin Bishop,2.075826669742699
Togo Igawa,2.0748261776283847
Terence Harvey,2.0736730374603174
Rob Brown,2.072678616254264
David Kelly,2.070484368205128
Julia Garner,2.0704540615384617
Andrew Scott,2.0704243949779912
Miriam Colón,2.0699143844444445
Russell Crowe,2.0689829227807635
Chris Gauthier,2.068645355014493
Ricki Lake,2.0678737810714285
Frankie Muniz,2.066402431049506
Bruce Davison,2.0656085827922404
Charlotte Le Bon,2.0650408218073597
Paul F. Tompkins,2.062863034118944
Jack Thompson,2.0579508587665787
Mickey Rourke,2.056028766581811
Bill Paterson,2.054812606712963
Christopher McDonald,2.0533870450121294
Stephen Dorff,2.052681008174603
Michael Cudlitz,2.052512899642857
Frank Medrano,2.051913959359529
Jerry Weintraub,2.0487233325396823
Shannyn Sossamon,2.0486512100409393
Ludivine Sagnier,2.0484214011538464
Igor Jijikine,2.0477459276909213
Kevin Chamberlin,2.0471178272962964
Arliss Howard,2.046621113166275
Mary McCormack,2.0452016814285714
Gabriel Mann,2.045185467777778
Lauren Weedman,2.0440903606060608
Brooklyn Decker,2.0429542636164277
Genevieve Adams,2.0425095721340387
Milo O'Shea,2.0411668291666665
David Walliams,2.040951651884058
Tom Bower,2.0400390909382895
Marianne Jean-Baptiste,2.0399610535033275
Michiel Huisman,2.0392656028571428
Anika Noni Rose,2.0386857261904763
Jennifer Morrison,2.0383270836905396
Anna Friel,2.037718010023148
Carroll O'Connor,2.037140738868802
Musetta Vander,2.0370947737657117
Freddie Highmore,2.0365720194531587
Sophie Marceau,2.0364010777777777
Robert Harvey,2.036249367668566
Mark Acheson,2.0329602611607145
Vladimir Mashkov,2.032801751785714
Dexter Fletcher,2.032770396691612
Alan Dale,2.0327191366334962
Joe Stevens,2.029957706930139
Ellen Greene,2.0282222027777776
Keeley Hawes,2.0254483666666667
Ryan Corr,2.0244018599999998
Steve White,2.0235468365934066
Sofía Vergara,2.022567818078588
Dany Boon,2.0216100050505053
Tiffany Lyndall-Knight,2.01967165
Armie Hammer,2.01948575614239
Jake Abel,2.018382276956202
Gemma Arterton,2.017312173070852
Wade Williams,2.0165264882912775
Paula Garcés,2.0163950839759655
Alan Alda,2.016217625575361
Andrei Panin,2.014735095238095
Kerry Cahill,2.0144983975730826
William Petersen,2.0142136923076923
Stark Sands,2.0142127467171718
Byron Mann,2.014177739904762
Chris Sullivan,2.0131106428483245
LeVar Burton,2.0092228789877784
Jillian Batherson,2.0082935333333336
Josh Zuckerman,2.008239363798385
Suzanne Snyder,2.0079504761904765
Melissa Benoist,2.00686799701426
David Suchet,2.0063368920378277
Tia Texada,2.006251933129335
Kim Chan,2.0054587709991645
Pamela Adlon,2.004081033189033
Zoe Kazan,2.0038070750943855
Seth Meyers,2.002764254076479
Anna Massey,2.00227466
Ken Medlock,2.0014475716666666
Bill Macy,2.000224413848039
Gary Bullock,1.9999412976190476
Danny Aiello,1.9991212602521369
Mark Feuerstein,1.998568214389881
Francis X. McCarthy,1.9977157927083333
Emily Holmes,1.995031703409091
Bob Odenkirk,1.9935095047619047
Henry Kingi,1.9916770314285714
Lonette McKee,1.9912065614887795
Deirdre O'Connell,1.9907469039536807
Maximilian Schell,1.990591806161616
Anthony LaPaglia,1.9888383551880342
Sienna Miller,1.987879424534437
Matthew Fox,1.9874568748303165
Alicia Witt,1.9863833885620916
Eric Keenleyside,1.9832591467936946
Lena Olin,1.9828410211000542
Rachel Dratch,1.9813606253633271
RZA,1.979369601225929
Dennis Keiffer,1.9791188765490197
